id,url,title
362,https://towardsdatascience.com/setting-up-a-flask-application-for-data-science-7522fc9f771e,Setting up a flask application for Data Science
363,https://towardsdatascience.com/delta-lake-automatic-schema-evolution-11d32bd1aa99,Delta Lake — Automatic Schema Evolution
364,https://towardsdatascience.com/electric-cars-in-the-netherlands-exploratory-data-analysis-with-python-and-sqlalchemy-part-2-c12c6cc2a902,Electric Cars In the Netherlands: Exploratory Data Analysis with Python and SQLAlchemy (Part 2)
365,https://towardsdatascience.com/quick-text-sentiment-analysis-with-r-2cc4f04c35c1,Quick Text Sentiment Analysis with R
366,https://towardsdatascience.com/simple-way-to-deploy-ml-models-as-flask-apis-on-amazon-ecs-7be11f9dc4d9,Simple way to Deploy ML Models as Flask APIs on Amazon ECS
367,https://towardsdatascience.com/5-functions-is-all-you-need-to-manage-your-data-with-dplyr-1630825c47b0,5 Functions is All You Need to Manage Your Data with dplyr
368,https://towardsdatascience.com/essential-evaluation-metrics-for-classification-problems-in-machine-learning-69e90665375b,Essential Evaluation Metrics for Classification Problems in Machine Learning
369,https://towardsdatascience.com/software-specification-in-agile-projects-8248f5be6c1,"<strong class=""markup--strong markup--h3-strong"">Software Specification in Agile Projects</strong>"
370,https://towardsdatascience.com/the-path-towards-ai-regulation-7199eb803040,The Path towards AI Regulation
371,https://towardsdatascience.com/machine-learning-on-multioutput-datasets-a-quick-guide-ebeba81b97d1,Machine learning on multioutput datasets: a quick guide
372,https://uxdesign.cc/from-ux-to-growth-design-5-principles-to-multiply-your-value-81278d4d3735,From UX to Growth Design: 5 principles to multiply your value
373,https://uxdesign.cc/navigating-new-ui-how-to-ease-users-into-major-changes-31a09a605a76,Navigating New UI: How to Ease Users into Major Changes
374,https://uxdesign.cc/the-tao-of-ux-c44f7cd893cf,"<strong class=""markup--strong markup--h3-strong"">The TAO of UX</strong>"
375,https://uxdesign.cc/how-to-have-better-and-fewer-meetings-with-your-ux-team-f894656e8506,How to have better (and fewer) meetings with your UX team
376,https://uxdesign.cc/scrolling-for-dopamine-the-impact-of-social-media-on-our-brains-ux-ui-addiction-design-psychology-phone-app-e6a1786d9d3b,Scrolling for dopamine: the impact of social media on our lives
377,https://uxdesign.cc/ftc-vs-dark-patterns-in-privacy-cac2827a07e,FTC vs. deceptive design in privacy
378,https://medium.com/swlh/say-goodbye-to-chatgpt-here-are-new-ai-tools-that-will-blow-your-mind-ad5f7e278f84,"<strong class=""markup--strong markup--h3-strong"">Say Goodbye to ChatGPT: Here Are New AI Tools That Will Blow Your Mind</strong>"
379,https://medium.com/swlh/7-passive-income-ideas-how-i-earn-350-a-day-81661ce28f68,7 Passive Income Ideas — How I Earn $350 A Day
380,https://medium.com/swlh/i-have-1m-views-and-20k-subscribers-yet-i-dont-think-youtube-is-for-everybody-12b547916587,I Have 1M Views and 20k Subscribers. Yet I Don’t Think YouTube is for Everybody
381,https://writingcooperative.com/why-you-should-work-on-a-million-drafts-at-once-d88b687e222b,Why You Should Work on a Million Drafts at Once
382,https://writingcooperative.com/need-help-with-your-writing-journey-heres-what-to-do-fa35842a30ed,Need Help With Your Writing Journey? Here’s What To Do
383,https://writingcooperative.com/uncomfortable-questions-to-ask-yourself-before-you-write-your-first-non-fiction-book-c725cd14f87a,Uncomfortable Questions to Ask Yourself Before You Write Your First Non-Fiction Book
384,https://writingcooperative.com/top-writing-lessons-you-can-gain-from-bollywood-films-66dd96a82862,Top Writing Lessons You Can Gain From Bollywood Films
385,https://towardsdatascience.com/create-your-own-stable-diffusion-ui-on-aws-in-minutes-35480dfcde6a,Create Your Own Stable Diffusion UI on AWS in Minutes
386,https://towardsdatascience.com/pandas-dataframe-but-much-faster-f475d6be4cd4,Polars: Pandas DataFrame but Much Faster
387,https://towardsdatascience.com/parquet-best-practices-discover-your-data-without-loading-them-f854c57a45b6,Parquet Best Practices: Discover your Data without loading it
388,https://towardsdatascience.com/what-i-look-for-in-every-data-analyst-candidate-7d05c52bb19e,What I Look For in Every Data Analyst Candidate
389,https://towardsdatascience.com/moto-pytest-and-aws-databases-a-quality-and-data-engineering-crossroads-ae58f9e7b265,"Moto, Pytest, and AWS Databases: A Quality and Data Engineering Crossroads"
390,https://towardsdatascience.com/how-to-analyse-your-time-series-model-using-residuals-f980f597332e,How To Analyse Your Time Series Model Using Residuals
391,https://towardsdatascience.com/sentence-transformers-meanings-in-disguise-323cf6ac1e52,Sentence Transformers: Meanings in Disguise
392,https://towardsdatascience.com/combine-dbt-models-into-a-single-target-table-9873679ffd9b,Combine dbt Models Into a Single Target Table
393,https://towardsdatascience.com/what-i-learned-after-running-ab-tests-for-one-year-as-a-data-scientist-part-1-2-5277911e89ec,What I learned after running AB tests for one year as a data scientist — Part 1/2
394,https://towardsdatascience.com/aws-essentials-for-data-science-compute-9b4c6e3b46bf,AWS Essentials for Data Science: Compute
395,https://towardsdatascience.com/how-to-train-the-lilt-model-on-invoices-and-run-inference-8fd6b3cfae1b,How to Train the LILT Model on Invoices and Run Inference
396,https://towardsdatascience.com/looking-through-the-window-calculating-customer-lifetime-value-with-new-dax-functions-9cce2d0699d,Looking through the Window— Calculating customer lifetime value with new DAX functions
397,https://towardsdatascience.com/deep-dive-into-handling-apache-spark-data-skew-57ce0d94ee38,Deep Dive into Handling Apache Spark Data Skew
398,https://towardsdatascience.com/datahub-hands-on-part-ii-169c36ee082d,DataHub Hands-On Part II
399,https://towardsdatascience.com/linear-regression-occams-razor-of-predictive-machine-learning-modeling-f2ba5b144a2b,Linear Regression — Occam’s Razor of Predictive Machine Learning Modeling
400,https://towardsdatascience.com/use-smote-with-caution-3fa015ba3bc5,SMOTE and Other Options: A Comprehensive Guide to Handling Imbalanced Data
401,https://towardsdatascience.com/introducing-peekingduck-for-computer-vision-8b0105591559,Introducing PeekingDuck for Computer Vision
402,https://towardsdatascience.com/road-network-edge-matching-with-triangles-5dc989a77edf,Road Network Edge Matching With Triangles
403,https://towardsdatascience.com/the-1958-perceptron-as-a-breast-cancer-classifier-672556186156,The 1958 Perceptron as a Breast Cancer classifier
404,https://uxdesign.cc/can-chatgpt-write-a-proper-usability-test-script-f8f6f89b5a2e,Can ChatGPT write a proper usability test script?
405,https://uxdesign.cc/adopting-a-reflective-practice-part-2-2bff775c9962,Adopting a reflective practice: documenting learnings to inspire personal growth
406,https://uxdesign.cc/re-opening-my-weekly-design-mentorship-sessions-in-2023-83aad9df8ba1,Re-opening my weekly design mentorship sessions in 2023
407,https://uxdesign.cc/the-four-themes-that-defined-ux-research-in-2022-dac8a4db3921,The four themes that defined UX Research in 2022
408,https://medium.com/swlh/heres-how-to-join-the-creator-economy-in-2023-and-change-your-life-e473b6b93ff8,Here’s How to Join the Creator Economy in 2023 and Change Your Life
409,https://medium.com/swlh/leave-your-ego-at-the-door-to-build-a-great-team-705c67e0edd8,Leave Your Ego at the Door to Build A Great Team
410,https://medium.com/swlh/how-to-make-more-effective-product-decisions-with-a-zero-a-tree-179768767cb0,How to Make More Effective Product Decisions with a Zero-A Tree
411,https://medium.com/swlh/5-truths-about-money-i-learnt-in-one-year-of-solopreneurship-f22c3534f67a,5 Truths About Money I Learnt in One Year of Solopreneurship
412,https://medium.com/swlh/3-timeless-workplace-principles-i-wished-a-mentor-imparted-me-at-25-6110621ec164,"<strong class=""markup--strong markup--h3-strong"">3 Timeless Workplace Principles I Wished A Mentor Imparted Me at 25</strong>"
413,https://medium.com/swlh/want-to-satisfy-the-algorithm-focus-on-your-audience-first-665b71949556,Want To Satisfy the Algorithm? Focus on Your Audience First
414,https://medium.com/swlh/how-to-cut-working-hours-without-losing-income-as-a-freelancer-206a000d1be7,How to Cut Working Hours Without Losing Income As a Freelancer
415,https://writingcooperative.com/your-writing-can-go-viral-consistently-when-you-master-a-writers-voice-readers-can-t-forget-ca4dc3f7bb3b,Your Writing Can Go Viral Consistently When You Master a “Writer’s Voice” Readers Can’t Forget
416,https://writingcooperative.com/good-news-ai-says-that-ai-cant-replace-writers-but-it-wrote-it-rather-ominously-7e058f2d03ba,Good News! AI Says That AI Can’t Replace Writers — BUT it Wrote it Rather Ominously
417,https://writingcooperative.com/four-easy-techniques-to-improve-your-writing-routine-e12d677f6963,Four Easy Techniques to Improve Your Writing Routine
418,https://writingcooperative.com/welcome-to-2023-now-take-a-nap-c748cb5658dd,Welcome to 2023. Now Take a Nap.
419,https://towardsdatascience.com/how-chatgpt-works-the-models-behind-the-bot-1ce5fca96286,How ChatGPT Works: The Model Behind The Bot
420,https://towardsdatascience.com/finops-four-ways-to-reduce-your-bigquery-storage-cost-82d99c47f139,FinOps: Four Ways to Reduce Your BigQuery Storage Cost
421,https://towardsdatascience.com/build-a-websocket-application-with-fastapi-and-angular-988157dce554,Build a WebSocket Application with FastAPI and Angular
422,https://towardsdatascience.com/producing-insights-with-generalized-additive-models-gams-cf2b68b1b847,Producing insights with Generalized Additive Models GAMs
423,https://towardsdatascience.com/categorize-free-text-bank-transaction-descriptions-using-bert-44c9cc87735b,Categorize Free-Text Bank Transaction Descriptions Using BERT
424,https://towardsdatascience.com/3-ways-to-build-a-geographical-map-in-python-altair-77c8e0781538,3 Ways to Build a Geographical Map in Python Altair
425,https://towardsdatascience.com/3d-generative-modeling-with-deepsdf-2cd06f1ec9b3,3D Generative Modeling with DeepSDF
426,https://towardsdatascience.com/three-fundamental-flaws-in-common-reinforcement-learning-algorithms-and-how-to-fix-them-951160b7a207,Three Fundamental Flaws In Common Reinforcement Learning Algorithms (And How To Fix Them)
427,https://towardsdatascience.com/your-first-step-into-the-field-of-computer-vision-f9928ecb313f,Your First Step Into Computer Vision
428,https://towardsdatascience.com/stress-test-for-your-nlp-models-94dba45b6d83,Stress test for your NLP models
429,https://towardsdatascience.com/5-fantastic-data-pipeline-orchestration-tools-for-r-f34ab71b1730,5 Fantastic Data Pipeline Orchestration Tools For R
430,https://towardsdatascience.com/a-visual-microphone-the-revolutionary-tech-that-can-extract-audio-from-images-8a22d111e42b,A Visual Microphone? The Revolutionary Tech That Can Extract Audio from Images
431,https://towardsdatascience.com/the-6-benefits-of-interpretable-machine-learning-e32fb8b60e9,The 6 Benefits of Interpretable Machine Learning
432,https://towardsdatascience.com/tableau-data-blending-tutorial-a-step-by-step-guide-for-beginners-5fd80fa001db,Tableau Data Blending Tutorial — A Step-By-Step Guide For Beginners
433,https://towardsdatascience.com/reinforcement-learning-for-inventory-optimization-series-iii-sim-to-real-transfer-for-the-rl-model-d260c3b8277d,Reinforcement Learning for Inventory Optimization Series III: Sim-to-Real Transfer for the RL Model
434,https://towardsdatascience.com/segmenting-text-into-sentences-using-nlp-35d8ef55c0fd,"<strong class=""markup--strong markup--h3-strong"">Segmenting Text Into Sentences Using NLP</strong>"
435,https://towardsdatascience.com/hyperparameter-tuning-of-huggingface-models-with-aws-sagemaker-sdk-f727ac06cf36,Hyperparameter Tuning of HuggingFace Models with AWS Sagemaker SDK
436,https://towardsdatascience.com/python-string-data-type-explained-ff81a363fe08,Python String Data Type Explained
437,https://uxdesign.cc/19-must-visit-sites-for-product-design-inspiration-4c23137431d1,19 Must-Visit Sites for Product Design Inspiration
438,https://uxdesign.cc/ux-lessons-from-a-poet-who-invented-social-media-in-the-18th-century-7720a1ec46d3,UX lessons from a poet who invented social media in the 18th century
439,https://uxdesign.cc/how-to-design-a-registration-form-2455e71ffd58,How to design a registration form
440,https://uxdesign.cc/how-wednesday-addams-teach-us-about-design-consumerism-f60bde742ff6,"<strong class=""markup--strong markup--h3-strong"">How Wednesday Addams teaches us about design consumerism</strong>"
441,https://uxdesign.cc/death-of-ux-non-violent-communication-visual-design-rules-c51dc49bb554,"Death of UX, non-violent communication, visual design rules"
442,https://medium.com/swlh/how-to-do-4-hours-of-the-best-work-of-your-life-without-cheap-hacks-65b8d75dd47,How to Do 4 Hours of the Best Work of Your Life (Without Cheap Hacks)
443,https://medium.com/swlh/how-to-get-your-first-1000-email-subscribers-a5a10459609f,How to Get Your First 1000 Email Subscribers
444,https://medium.com/swlh/your-passion-will-keep-you-broke-do-this-instead-12ef8801269b,Your Passion Will Keep You Broke— Do This Instead
445,https://medium.com/swlh/top-7-things-that-make-your-writing-stand-out-328862e163f4,Top 7 Things That Make Your Writing Stand Out
446,https://writingcooperative.com/why-milady-de-winter-is-the-true-hero-of-the-three-musketeers-18e5a4485601,Why Milady de Winter is the True Hero of ‘The Three Musketeers’
447,https://writingcooperative.com/how-taylor-swift-changed-my-writing-life-454f8ce0bc18,How Taylor Swift Changed My Writing Life
448,https://writingcooperative.com/writing-ai-friend-or-foe-687a7960fff1,Writing AI: Friend or Foe?
449,https://writingcooperative.com/how-anger-can-power-your-creativity-f36f5d9883a6,How Anger Can Power Your Creativity
450,https://writingcooperative.com/6-self-care-tips-for-writers-ecb348c29093,6 Self-Care Tips for Writers
451,https://towardsdatascience.com/12-ways-to-test-your-forecasts-like-a-pro-a783016c2515,12 Ways to Test Your Forecasts like A Pro
452,https://towardsdatascience.com/the-data-analyst-learning-roadmap-for-people-who-hate-math-c2d7b96cc488,The Data Analyst Learning Roadmap for People Who Hate Math
453,https://towardsdatascience.com/simulating-physical-systems-with-python-dd5751e80b5c,Simulating Physical Systems with Python
454,https://towardsdatascience.com/teaching-clip-some-fashion-3005ac3fdcc3,Teaching CLIP Some Fashion
455,https://towardsdatascience.com/python-args-kwargs-and-all-other-ways-to-pass-arguments-to-your-function-bd2acdce72b5,"Python args, kwargs, and All Other Ways to Pass Arguments to Your Function"
456,https://towardsdatascience.com/5-changepoint-detection-algorithms-every-data-scientist-should-know-e2ebb83d215f,5 Changepoint Detection algorithms every Data Scientist should know
457,https://towardsdatascience.com/the-job-shop-scheduling-problem-mixed-integer-programming-models-4bbee83d16ab,The Job-Shop Scheduling Problem: Mixed-Integer Programming Models
458,https://towardsdatascience.com/beginners-guide-to-the-must-know-lightgbm-hyperparameters-a0005a812702,Beginner’s Guide to the Must-Know LightGBM Hyperparameters
459,https://towardsdatascience.com/implementing-vision-transformer-vit-from-scratch-3e192c6155f0,Implementing Vision Transformer (ViT) from Scratch
460,https://towardsdatascience.com/using-openclip-for-image-search-and-automatic-captioning-fa1cbbd48ce4,Using OpenCLIP for Image Search and Automatic Captioning
461,https://towardsdatascience.com/transformer-neural-network-engineering-techniques-on-system-logs-for-malware-behavior-modeling-c79f83f1ae69,Transformer Neural Network Engineering Techniques on System Logs for Malware Behavior Modeling
462,https://towardsdatascience.com/running-a-stable-diffusion-cluster-on-gcp-with-tensorflow-serving-part-1-4f7a8e2f66df,Running a Stable Diffusion Cluster on GCP with tensorflow-serving (Part 1)
463,https://towardsdatascience.com/why-are-randomized-experiments-the-gold-standard-in-causal-inference-f3fa240a1d02,Why are Randomized Experiments the Gold Standard in Causal Inference?
464,https://towardsdatascience.com/applied-reinforcement-learning-vi-deep-deterministic-policy-gradients-ddpg-for-continuous-dad372f6cb1d,Applied Reinforcement Learning VI: Deep Deterministic Policy Gradients (DDPG) for Continuous Control
465,https://towardsdatascience.com/how-sustainable-is-your-circular-economy-c9fdec391081,How Sustainable is Your Circular Economy?
466,https://towardsdatascience.com/unleash-the-hidden-patterns-a-guide-to-unsupervised-machine-learning-for-article-recommender-d1e7eb219c8d,Unleash the Hidden Patterns: A Guide to Unsupervised Machine Learning for Article Recommender System
467,https://towardsdatascience.com/how-you-can-and-why-you-should-secure-your-api-keys-e433acc2f22d,How You Can (And Why You Should) Secure Your API Keys
468,https://towardsdatascience.com/load-testing-simplified-with-sagemaker-inference-recommender-b96746b69292,Load Testing Simplified With SageMaker Inference Recommender
469,https://towardsdatascience.com/recursive-chemical-reactions-how-to-algorithmicallyanalyze-chemical-structures-c6a0fab95fa0,Recursive Chemical Reactions
470,https://towardsdatascience.com/author-terms-and-conditions-of-use-b9b3935ff999,Author Terms and Conditions of Use
471,https://towardsdatascience.com/privacy-policy-b9f519aae672,Privacy Policy
472,https://towardsdatascience.com/twitter-account-identity-prediction-with-large-language-models-c3ffef114d34,The Power of Transformers in Predicting Twitter Account Identities
473,https://uxdesign.cc/what-if-ai-tools-paid-artists-2782f330dd79,What if AI tools paid artists?
474,https://uxdesign.cc/leading-as-an-ic-c709ed33b374,Leading as an IC
475,https://medium.com/swlh/signs-youre-doing-good-with-money-even-if-it-doesn-t-feel-like-it-1e3f393c5336,Signs You’re Doing Good with Money (Even If It Doesn’t Feel like It)
476,https://medium.com/swlh/i-tried-substack-for-a-month-you-wont-believe-what-happened-2c00fb71a36e,"I Tried Substack for a Month, You Won’t Believe What Happened"
477,https://medium.com/swlh/the-simple-productivity-hack-that-is-required-reading-for-part-time-creators-f31074df25ad,The Simple Productivity Hack That is Required Reading for Part-Time Creators
478,https://medium.com/swlh/how-chatgpt-and-ai-writing-will-spawn-a-new-breed-of-lazier-copywriters-dd1ef4dc4893,How Can Writers Make Money on Upwork? (Step-by-Step Process)
479,https://medium.com/swlh/how-to-become-a-top-medium-writer-if-you-have-less-time-to-commit-4fd74381969f,How to Become a Top Medium Writer if You Have Less Time to Commit?
480,https://medium.com/swlh/9-practical-challenges-with-part-time-writing-and-their-not-so-fancy-solutions-c6b053f559ec,9 Practical Challenges With Part-Time Writing and Their Not-So-Fancy Solutions
481,https://writingcooperative.com/depression-robbed-me-of-my-words-then-it-blessed-me-with-my-writing-c64bb61d196d,"Depression Robbed Me of My Words, Then It Blessed Me with My Writing"
482,https://writingcooperative.com/ai-is-coming-for-content-creators-69e6febbf167,AI Is Coming for Content Creators
483,https://writingcooperative.com/more-than-words-discovering-your-why-as-a-writer-bca61ca0fdad,More Than Words: Discovering Your “Why” as a Writer
484,https://writingcooperative.com/the-audience-vs-the-author-whose-needs-should-drive-your-story-7189fbcf69a2,The Audience vs. the Author: Whose Needs Should Drive Your Story?
485,https://writingcooperative.com/great-english-teachers-who-taught-writing-ba03d55b63c2,Great English Teachers who Taught Writing
486,https://towardsdatascience.com/introduction-to-embedding-based-recommender-systems-956faceb1919,Introduction to Embedding-Based Recommender Systems
487,https://towardsdatascience.com/the-art-of-solving-any-data-science-problem-simple-tips-for-a-better-outcome-b9d4a484166e,The Art of Solving Any Data Science Problem — Simple Tips For A Better Outcome
488,https://towardsdatascience.com/generative-ai-product-strategy-how-to-build-next-generation-ai-products-aa12ba383689,Generative AI Product Strategy: How to Build Next-Generation AI Products
489,https://towardsdatascience.com/demystifying-ndcg-bee3be58cfe0,Demystifying NDCG
490,https://towardsdatascience.com/geospatial-indexing-and-scoring-unlocking-the-power-of-location-based-data-analysis-b77a7599b4c,Geospatial Indexing and Scoring: Unlocking the Power of Location-Based Data Analysis
491,https://towardsdatascience.com/a-visual-learners-guide-to-explain-implement-and-interpret-principal-component-analysis-cc9b345b75be,"A Visual Learner’s Guide to Explain, Implement and Interpret Principal Component Analysis (PCA)"
492,https://towardsdatascience.com/a-complete-word-processing-with-python-ac4e66963f40,A complete word processing with Python
493,https://towardsdatascience.com/how-to-get-performance-data-from-power-bi-with-dax-studio-b7f11b9dd9f9,How to get performance data from Power BI with DAX Studio
494,https://towardsdatascience.com/streaming-big-data-files-from-cloud-storage-634e54818e75,Streaming Big Data Files from Cloud Storage
495,https://towardsdatascience.com/everything-you-need-to-know-about-regularization-64734f240622,Everything You Need To Know About Regularization
496,https://towardsdatascience.com/dbt-cli-model-selection-52ddd038d8b2,Model Selection For dbt CLI
497,https://towardsdatascience.com/probabilistic-logistic-regression-with-tensorflow-73e18f0ddc48,Probabilistic Logistic Regression with TensorFlow
498,https://towardsdatascience.com/association-rule-mining-in-unsupervised-learning-df86170160de,Association Rule Mining in Unsupervised Learning
499,https://towardsdatascience.com/using-the-having-and-distinct-clauses-in-sql-d9e3be67b4be,Using the HAVING and DISTINCT Clauses in SQL
500,https://towardsdatascience.com/dynamic-forecast-combination-using-r-from-python-afcdf6adf85b,Dynamic Forecast Combination using R from Python
501,https://towardsdatascience.com/ensure-model-reliability-with-unit-testing-589292e6f0e2,Ensure Model Reliability with Unit Testing
502,https://towardsdatascience.com/3-ways-to-help-cmos-increase-consumer-engagement-and-drive-marketing-performance-875f412b3dfd,3 Ways to Help CMOs Increase Consumer Engagement and Drive Marketing Performance
503,https://uxdesign.cc/the-many-deaths-of-ux-design-85a255e3676f,The many deaths of UX design
504,https://uxdesign.cc/product-design-is-going-down-a-weird-path-but-we-can-still-save-it-8c777ef2bbf8,"Product design is going down a weird path, but we can still save it"
505,https://uxdesign.cc/ux-lessons-from-a-17th-century-warship-disaster-71db021b6fe1,UX lessons from a 17th-century warship disaster
506,https://uxdesign.cc/exploring-the-ethics-of-persuasive-design-fc06ef847ebe,"<strong class=""markup--strong markup--h3-strong"">Exploring the ethics of persuasive design</strong>"
507,https://uxdesign.cc/designing-a-single-grid-system-for-all-wikimedia-projects-ab9c063efed4,Designing a single grid system for all Wikimedia projects
508,https://uxdesign.cc/designers-dreaming-of-building-your-own-product-fb2597c232cd,"Designers, dreaming of building your own product?"
509,https://medium.com/swlh/how-to-set-yourself-free-in-2023-without-useless-hacks-gurus-1cd950ecdc21,How to Set Yourself Free in 2023 (Without Useless Hacks & Gurus)
510,https://medium.com/swlh/my-6-most-ruthless-job-interview-questions-to-see-if-your-next-employer-is-really-worth-their-sh-t-ad4854c6d3ea,My 6 Most Ruthless Job Interview Questions To See If Your Next Employer Is Really Worth Their Sh*t
511,https://medium.com/swlh/the-150-year-old-technique-every-creator-can-use-to-grow-their-social-media-followings-8c2ebab19b29,"<strong class=""markup--strong markup--h3-strong"">The 150-Year-Old Technique Every Creator Can Use to Grow Their Social Media Followings</strong>"
512,https://medium.com/swlh/five-types-of-content-that-are-overused-to-boredom-b58a0731cd7a,Five Types of Content That Are Overused to Boredom
513,https://medium.com/swlh/12-free-resources-that-help-writers-stay-productive-b514ace64e30,12 Free Resources That Help Writers Stay Productive
514,https://writingcooperative.com/the-hidden-power-of-stream-of-consciousness-writing-d75f44df5b79,The Hidden Power of Stream of Consciousness Writing
515,https://writingcooperative.com/words-i-use-other-than-said-73a2994d425b,Words I Use Other Than “Said”
516,https://writingcooperative.com/how-to-end-writers-block-with-the-90-day-open-loop-method-78f9246260d9,How To End Writers’ Block With the “90-Day Open Loop” Method
517,https://writingcooperative.com/the-complete-article-checklist-before-publishing-last-one-you-will-ever-need-6c26b806cd2b,The Complete Article Checklist Before Publishing — Last One You Will Ever Need
518,https://writingcooperative.com/write-now-with-sylvia-day-eac17e1e4e46,Write Now With Sylvia Day
519,https://writingcooperative.com/how-watching-films-tv-can-improve-your-writing-df4ae89e2a8e,How Watching Films & TV Can Improve Your FictionWriting
520,https://towardsdatascience.com/fast-load-data-to-sql-from-python-2d67aea946c0,"<strong class=""markup--strong markup--h3-strong"">Python To SQL — I Can Now Load Data 20X Faster</strong>"
521,https://towardsdatascience.com/how-to-use-large-language-models-llm-in-your-own-domains-b4dff2d08464,How to Use Large Language Models (LLM) in Your Own Domains
522,https://towardsdatascience.com/6-ways-to-build-best-practices-for-data-science-teams-ca9b83fb269d,6 Ways to Build Best Practices for Data Science Teams
523,https://towardsdatascience.com/using-kafka-with-python-54dc20717cf7,Using Kafka with Python
524,https://towardsdatascience.com/hands-on-otsu-thresholding-algorithm-for-image-background-segmentation-using-python-9fa0575ac3d2,"Hands on Otsu Thresholding Algorithm for Image Background Segmentation, using Python"
525,https://towardsdatascience.com/train-your-ml-models-on-gpu-changing-just-one-line-of-code-5f8ff96a91ba,Train your ML models on GPU changing just one line of code
526,https://towardsdatascience.com/generative-ai-for-social-work-students-part-i-1f19ee9cbbe1,Generative AI for Social Work Students: Part I
527,https://towardsdatascience.com/large-language-models-as-zero-shot-labelers-d26aa2642c88,Large Language Models as Zero-shot Labelers
528,https://towardsdatascience.com/3-unique-charts-created-with-matplotlib-you-probably-havent-seen-before-421ab8cdd36f,3 Unique Charts You Wouldn’t Think Were Created with Matplotlib
529,https://towardsdatascience.com/natural-language-fundamentals-intro-implementation-of-sentiment-analysis-machine-translation-c79662e52624,"Natural Language Fundamentals — Intro & Implementation of Sentiment Analysis, Machine Translation"
530,https://towardsdatascience.com/learning-math-through-code-derivatives-bbcd2df166d3,Learning Math Through Code: Derivatives
531,https://towardsdatascience.com/create-your-own-large-language-model-playground-in-sagemaker-studio-1be5846c5089,Create Your Own Large Language Model Playground in SageMaker Studio
532,https://towardsdatascience.com/unlocking-user-activation-with-root-cause-analysis-f7469a672c88,"<strong class=""markup--strong markup--h3-strong"">Unlocking User Activation with Root Cause Analysis</strong>"
533,https://towardsdatascience.com/singular-value-decomposition-vs-eigendecomposition-for-dimensionality-reduction-fc0d9ac24a8e,Singular Value Decomposition vs Eigendecomposition for Dimensionality Reduction
534,https://towardsdatascience.com/solving-the-taxi-environment-with-q-learning-a-tutorial-c76c22fc5d8f,Solving The Taxi Environment With Q-Learning — A Tutorial
535,https://towardsdatascience.com/the-easiest-way-to-upsert-with-sqlalchemy-9dae87a75c35,The easiest way to UPSERT with SQLAlchemy
536,https://towardsdatascience.com/svelte-data-visualisation-6210e8164e74,Svelte & Data Visualisation
537,https://towardsdatascience.com/comprehending-comprehensions-to-write-cleaner-faster-python-d18908b42c84,"Comprehending comprehensions to write cleaner, faster Python"
538,https://towardsdatascience.com/predicting-drug-resistance-in-mycobacterium-tuberculosis-using-a-convolutional-network-paper-b5905e3e3977,Predicting Drug Resistance In Mycobacterium Tuberculosis Using A Convolutional Network — Paper Review
539,https://towardsdatascience.com/create-mysql-and-postgres-instances-using-aws-cloudformation-d3af3c46c22a,Create MySQL and Postgres instances using AWS Cloudformation
540,https://towardsdatascience.com/linear-algebra-orthogonal-vectors-aaf26de8146a,Linear Algebra: Orthogonal Vectors
541,https://towardsdatascience.com/python-getattr-function-explained-pyshark-cc7f49c59b2e,Python getattr() Function Explained — PyShark
542,https://towardsdatascience.com/neural-networks-a-beginners-guide-7b374b66441a,Neural Networks — A Beginner’s Guide (1.1)
543,https://uxdesign.cc/chatgpt-meets-user-research-unlocking-new-frontiers-4c3fa3ebc42c,ChatGPT meets UX Research: unlocking new frontiers
544,https://uxdesign.cc/women-in-ux-inclusive-tech-jobs-replaced-by-ai-protopie-components-f5625c8e78b2,"Women in UX, inclusive tech, jobs replaced by AI, ProtoPie components"
545,https://uxdesign.cc/tips-for-onboarding-new-designers-researchers-5a5a0d5630d0,Tips for onboarding new designers & researchers
546,https://medium.com/swlh/what-does-a-freelance-writer-do-all-day-344c2ef1c32c,What Does a Freelance Writer Do All Day?
547,https://medium.com/swlh/32-months-of-daily-writing-on-medium-my-top-strategies-to-crush-the-competition-a18ab9847b4f,32 Months of Daily Writing on Medium — My Top Strategies to Crush the Competition!
548,https://medium.com/swlh/i-created-a-chrome-extension-without-coding-knowledge-with-gpt-4-e2fdc069e50a,I Created a Chrome Extension Without Coding Knowledge With GPT-4
549,https://medium.com/swlh/how-to-collaborate-with-other-creators-without-being-a-jerk-ecb524965127,How to Collaborate With Other Creators Without Being a Jerk
550,https://medium.com/swlh/3-ai-side-hustles-they-said-would-be-profitable-but-i-failed-2d088edbc286,"3 AI Side Hustles They Said Would be Profitable, But I Failed"
551,https://medium.com/swlh/content-strategy-for-coaches-and-corporate-trainers-4cda9666cb96,Content Strategy for Coaches and Corporate Trainers
552,https://writingcooperative.com/writers-need-to-have-a-clear-reason-why-readers-should-support-them-88c85e0e30d2,Writers Need to Have a Clear Reason Why Readers Should Support Them
553,https://writingcooperative.com/stuck-on-the-intro-1c4d0a17d3f8,Stuck on the Intro?
554,https://writingcooperative.com/these-situations-are-painful-af-but-they-create-killer-writers-8e0083e058c3,These Situations Are Painful AF But They Create Killer Writers
555,https://writingcooperative.com/5-ways-you-can-prevent-ai-from-taking-away-your-writing-career-2bcdb4aa9ccd,5 Ways You Can Prevent AI From Taking Away Your Writing Career
